end_balance,top_cut_off,down_cut_off,if_short
2894.2964647155723,0.4,2.0,True
2119.001283587645,0.4,2.0,False
3130.54159530029,0.4,2.2,True
2160.674032153319,0.4,2.2,False
3351.975036499022,0.4,2.4000000000000004,True
2414.4507159667955,0.4,2.4000000000000004,False
2779.1233348205556,0.4,2.6,True
2158.041265460204,0.4,2.6,False
2168.5872554382313,0.4,2.8000000000000003,True
1890.5459003295894,0.4,2.8000000000000003,False
2170.455106701659,0.4,3.0,True
1890.5459003295894,0.4,3.0,False
2035.8285674804683,0.4,3.2,True
1840.9057826904295,0.4,3.2,False
1937.0821571166987,0.4,3.4000000000000004,True
1840.9057826904295,0.4,3.4000000000000004,False
1937.0821571166987,0.4,3.6,True
1840.9057826904295,0.4,3.6,False
1932.7967853393552,0.4,3.8000000000000003,True
1840.9057826904295,0.4,3.8000000000000003,False
2159.292708233629,0.6000000000000001,0.0,True
1944.0021645935017,0.6000000000000001,0.0,False
1831.6077069946168,0.6000000000000001,0.2,True
1854.179734991452,0.6000000000000001,0.2,False
2207.9325628784086,0.6000000000000001,0.4,True
2033.1623399841287,0.6000000000000001,0.4,False
2804.968115966788,0.6000000000000001,0.6000000000000001,True
2077.1191500061013,0.6000000000000001,0.6000000000000001,False
2408.1988098693764,0.6000000000000001,0.8,True
1990.4814852233862,0.6000000000000001,0.8,False
2073.4448656372006,0.6000000000000001,1.0,True
1842.632011303709,0.6000000000000001,1.0,False
2316.2435336181575,0.6000000000000001,1.2000000000000002,True
1874.544034857176,0.6000000000000001,1.2000000000000002,False
2706.462832983392,0.6000000000000001,1.4000000000000001,True
2143.4725665161113,0.6000000000000001,1.4000000000000001,False
2608.129176751705,0.6000000000000001,1.6,True
2211.257711334227,0.6000000000000001,1.6,False
2889.71536610107,0.6000000000000001,1.8,True
2336.8563823059067,0.6000000000000001,1.8,False
2802.4834726257286,0.6000000000000001,2.0,True
2044.5346965270985,0.6000000000000001,2.0,False
3002.5384672546356,0.6000000000000001,2.2,True
2115.6151370483385,0.6000000000000001,2.2,False
3238.211406591795,0.6000000000000001,2.4000000000000004,True
2335.6064853210437,0.6000000000000001,2.4000000000000004,False
