end_balance,top_cut_off,down_cut_off,if_short
2086.309668054184,0.0,0.0,True
1675.9339707153201,0.0,0.0,False
3312.2068374145283,0.0,0.2,True
1788.9213117309455,0.0,0.2,False
4386.96218972167,0.0,0.4,True
1858.841628552238,0.0,0.4,False
4993.939231201177,0.0,0.6000000000000001,True
1795.6569973022395,0.0,0.6000000000000001,False
1752.1784301147454,0.0,0.8,True
1507.7602593872039,0.0,0.8,False
2012.0940433715805,0.0,1.0,True
1654.758544714353,0.0,1.0,False
2145.385919323729,0.0,1.2000000000000002,True
1648.3135546142564,0.0,1.2000000000000002,False
1595.5178926635742,0.0,1.4000000000000001,True
1458.9852827880852,0.0,1.4000000000000001,False
1429.938009130859,0.0,1.6,True
1350.337888635253,0.0,1.6,False
1549.3922766601565,0.0,1.8,True
1415.8392199829095,0.0,1.8,False
1583.0471953613285,0.0,2.0,True
1483.9097804565422,0.0,2.0,False
1553.5045298828127,0.0,2.2,True
1483.9097804565422,0.0,2.2,False
1623.2562140991215,0.0,2.4000000000000004,True
1491.853784533691,0.0,2.4000000000000004,False
1623.2562140991215,0.0,2.6,True
1491.853784533691,0.0,2.6,False
1558.521078076172,0.0,2.8000000000000003,True
1480.2285976196285,0.0,2.8000000000000003,False
1558.521078076172,0.0,3.0,True
1480.2285976196285,0.0,3.0,False
1525.144903161621,0.0,3.2,True
1422.687463745117,0.0,3.2,False
1525.144903161621,0.0,3.4000000000000004,True
1422.687463745117,0.0,3.4000000000000004,False
1525.144903161621,0.0,3.6,True
1422.687463745117,0.0,3.6,False
1409.869026171875,0.0,3.8000000000000003,True
1384.6292476562498,0.0,3.8000000000000003,False
2285.7971120849456,0.2,0.0,True
1873.2624944579982,0.2,0.0,False
3771.6500938842587,0.2,0.2,True
1932.7954096435456,0.2,0.2,False
4947.465645910652,0.2,0.4,True
2023.8650146240168,0.2,0.4,False
5771.093112316909,0.2,0.6000000000000001,True
2014.628625537104,0.2,0.6000000000000001,False
1968.5648227294914,0.2,0.8,True
1674.425065771482,0.2,0.8,False
2034.5364395629867,0.2,1.0,True
1744.5647924438447,0.2,1.0,False
2361.709287402342,0.2,1.2000000000000002,True
1860.607444616697,0.2,1.2000000000000002,False
1800.057601757812,0.2,1.4000000000000001,True
1682.761613732909,0.2,1.4000000000000001,False
1476.390127050781,0.2,1.6,True
1393.3065547119131,0.2,1.6,False
1581.2908667480474,0.2,1.8,True
1483.9842414184563,0.2,1.8,False
1644.4063548339848,0.2,2.0,True
1512.7759723144527,0.2,2.0,False
1581.4287909790044,0.2,2.2,True
1512.7759723144527,0.2,2.2,False
1654.5294131835942,0.2,2.4000000000000004,True
1528.2532005004882,0.2,2.4000000000000004,False
1654.5294131835942,0.2,2.6,True
1528.2532005004882,0.2,2.6,False
1628.9530219726564,0.2,2.8000000000000003,True
1515.4653548950193,0.2,2.8000000000000003,False
1628.9530219726564,0.2,3.0,True
1515.4653548950193,0.2,3.0,False
1561.4754543090821,0.2,3.2,True
1495.831575378418,0.2,3.2,False
1561.4754543090821,0.2,3.4000000000000004,True
1495.831575378418,0.2,3.4000000000000004,False
1561.4754543090821,0.2,3.6,True
1495.831575378418,0.2,3.6,False
1477.7463989135745,0.2,3.8000000000000003,True
1418.6146144775391,0.2,3.8000000000000003,False
2522.6146513915864,0.4,0.0,True
2014.0503268066316,0.4,0.0,False
4338.257294567854,0.4,0.2,True
2135.367515112296,0.4,0.2,False
5800.9138080322455,0.4,0.4,True
2212.9976383422786,0.4,0.4,False
6642.639441845722,0.4,0.6000000000000001,True
2121.5633332153275,0.4,0.6000000000000001,False
1982.2801414306628,0.4,0.8,True
1728.2762506469705,0.4,0.8,False
2169.1768414184553,0.4,1.0,True
1832.1266363281222,0.4,1.0,False
2474.2711675292962,0.4,1.2000000000000002,True
1950.521659716795,0.4,1.2000000000000002,False
1836.8282392822266,0.4,1.4000000000000001,True
1695.2172297485345,0.4,1.4000000000000001,False
1429.7228888305665,0.4,1.6,True
1355.4086665405268,0.4,1.6,False
1549.6342639038094,0.4,1.8,True
1420.9099978881834,0.4,1.8,False
1582.4827594116218,0.4,2.0,True
1486.0575122436524,0.4,2.0,False
1552.940093933106,0.4,2.2,True
1486.0575122436524,0.4,2.2,False
1629.6877498291021,0.4,2.4000000000000004,True
1500.9974880004884,0.4,2.4000000000000004,False
1629.6877498291021,0.4,2.6,True
1500.9974880004884,0.4,2.6,False
1564.9526138061526,0.4,2.8000000000000003,True
1489.3723010864258,0.4,2.8000000000000003,False
1564.9526138061526,0.4,3.0,True
1489.3723010864258,0.4,3.0,False
1557.7283477539063,0.4,3.2,True
1489.3723010864258,0.4,3.2,False
1557.7283477539063,0.4,3.4000000000000004,True
1489.3723010864258,0.4,3.4000000000000004,False
1557.7283477539063,0.4,3.6,True
1489.3723010864258,0.4,3.6,False
1473.9992923583986,0.4,3.8000000000000003,True
1412.155340185547,0.4,3.8000000000000003,False
2042.0197570922728,0.6000000000000001,0.0,True
1657.4781509399338,0.6000000000000001,0.0,False
3304.6524171996884,0.6000000000000001,0.2,True
1761.5652595825131,0.6000000000000001,0.2,False
4607.123749963374,0.6000000000000001,0.4,True
2014.5391213256783,0.6000000000000001,0.4,False
5281.342750000006,0.6000000000000001,0.6000000000000001,True
1913.845075366207,0.6000000000000001,0.6000000000000001,False
1807.4364582153314,0.6000000000000001,0.8,True
1577.861472912596,0.6000000000000001,0.8,False
2014.3626973022451,0.6000000000000001,1.0,True
