end_balance,top_cut_off,down_cut_off,if_short
6504.173293640156,0.0,0.0,True
3533.1773869628882,0.0,0.0,False
26279.553218530295,0.0,0.2,True
3466.775489611816,0.0,0.2,False
70937.99367309581,0.0,0.4,True
3170.8864363159178,0.0,0.4,False
5427.506398962413,0.0,0.6000000000000001,True
3269.8306158691403,0.0,0.6000000000000001,False
5008.0547388427785,0.0,0.8,True
3154.516200915526,0.0,0.8,False
4046.7389772949264,0.0,1.0,True
2852.839054016112,0.0,1.0,False
4440.782211181645,0.0,1.2000000000000002,True
2963.0096682617177,0.0,1.2000000000000002,False
3443.2384776123054,0.0,1.4000000000000001,True
2588.9852847412103,0.0,1.4000000000000001,False
2930.1526126098643,0.0,1.6,True
2357.0781115966797,0.0,1.6,False
2932.9546698852546,0.0,1.8,True
2358.2794932861325,0.0,1.8,False
2270.431602441407,0.0,2.0,True
2073.0150737548834,0.0,2.0,False
2270.431602441407,0.0,2.2,True
2073.0150737548834,0.0,2.2,False
2270.431602441407,0.0,2.4000000000000004,True
2073.0150737548834,0.0,2.4000000000000004,False
1943.6872024414058,0.0,2.6,True
1845.5978755859371,0.0,2.6,False
1810.0992450683593,0.0,2.8000000000000003,True
1810.0992450683593,0.0,2.8000000000000003,False
1810.0992450683593,0.0,3.0,True
1810.0992450683593,0.0,3.0,False
1810.0992450683593,0.0,3.2,True
1810.0992450683593,0.0,3.2,False
1810.0992450683593,0.0,3.4000000000000004,True
1810.0992450683593,0.0,3.4000000000000004,False
1810.0992450683593,0.0,3.6,True
1810.0992450683593,0.0,3.6,False
1810.0992450683593,0.0,3.8000000000000003,True
1810.0992450683593,0.0,3.8000000000000003,False
6919.354398303245,0.2,0.0,True
3809.9776723022464,0.2,0.0,False
29021.86478011477,0.2,0.2,True
3672.2356412841805,0.2,0.2,False
82761.97861076676,0.2,0.4,True
3385.3972910400394,0.2,0.4,False
5787.055238525403,0.2,0.6000000000000001,True
3463.9907873779302,0.2,0.6000000000000001,False
5315.695667114264,0.2,0.8,True
3326.546337023925,0.2,0.8,False
4321.169883593756,0.2,1.0,True
2964.2891882934564,0.2,1.0,False
4587.062332031256,0.2,1.2000000000000002,True
3049.1304549316405,0.2,1.2000000000000002,False
3557.068570996095,0.2,1.4000000000000001,True
2665.6053561523436,0.2,1.4000000000000001,False
2963.211894909669,0.2,1.6,True
2384.4380969482427,0.2,1.6,False
2932.9546698852546,0.2,1.8,True
2358.2794932861325,0.2,1.8,False
2270.431602441407,0.2,2.0,True
2073.0150737548834,0.2,2.0,False
2270.431602441407,0.2,2.2,True
2073.0150737548834,0.2,2.2,False
2270.431602441407,0.2,2.4000000000000004,True
2073.0150737548834,0.2,2.4000000000000004,False
1943.6872024414058,0.2,2.6,True
1845.5978755859371,0.2,2.6,False
1810.0992450683593,0.2,2.8000000000000003,True
1810.0992450683593,0.2,2.8000000000000003,False
1810.0992450683593,0.2,3.0,True
1810.0992450683593,0.2,3.0,False
1810.0992450683593,0.2,3.2,True
1810.0992450683593,0.2,3.2,False
1810.0992450683593,0.2,3.4000000000000004,True
1810.0992450683593,0.2,3.4000000000000004,False
1810.0992450683593,0.2,3.6,True
1810.0992450683593,0.2,3.6,False
1810.0992450683593,0.2,3.8000000000000003,True
1810.0992450683593,0.2,3.8000000000000003,False
7029.6568179809765,0.4,0.0,True
3835.652576196289,0.4,0.0,False
28940.353883447282,0.4,0.2,True
3616.0692403930657,0.4,0.2,False
86411.6495740602,0.4,0.4,True
3488.8182314453124,0.4,0.4,False
6100.495908544933,0.4,0.6000000000000001,True
3594.162397265625,0.4,0.6000000000000001,False
5457.49641403809,0.4,0.8,True
3486.77730550537,0.4,0.8,False
4296.110736718753,0.4,1.0,True
3037.5908946166987,0.4,1.0,False
4533.662702441411,0.4,1.2000000000000002,True
3024.952302856445,0.4,1.2000000000000002,False
3543.709710986329,0.4,1.4000000000000001,True
2654.416532458496,0.4,1.4000000000000001,False
2965.7930602294928,0.4,1.6,True
2394.209295227051,0.4,1.6,False
2847.0458297119144,0.4,1.8,True
2365.8706912597654,0.4,1.8,False
2266.2928275756844,0.4,2.0,True
2091.9742202514653,0.4,2.0,False
2266.2928275756844,0.4,2.2,True
