Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-12-05,11.370402721181227,11.553944150760733,11.333694435265325,11.416287422180176,9878600,0.0,0
2011-12-06,11.462173655102049,11.489705527512351,11.333695084632467,11.361226081848145,10028800,0.0,0
2011-12-07,11.306163406197376,11.361226276768047,11.205215831211554,11.260278701782227,10342600,0.0,0
2011-12-08,11.150152589541223,11.269454742478196,10.939080155633615,10.948257446289062,10323100,0.0,0
2011-12-09,11.00332005000095,11.296987240897725,10.984966342866896,11.232747077941895,10545500,0.0,0
2011-12-12,11.19603619079782,11.232744471743604,10.98496379415817,11.12261962890625,6555500,0.0,0
2011-12-13,11.2235695555632,11.287809717195634,10.94825782786143,10.994142532348633,8336200,0.0,0
2011-12-14,11.012498485555485,11.012498485555485,10.764716849537008,10.792248725891113,10361900,0.0,0
2011-12-15,10.85648694590122,10.95743452362496,10.792247657821992,10.884017944335938,8127100,0.0,0
2011-12-16,10.948256982694812,11.049204550046358,10.8106002542759,10.902371406555176,10388100,0.0,0
2011-12-19,10.939080079609615,10.984965657373342,10.66376748822185,10.691298484802246,8952800,0.0,0
2011-12-20,10.810598443084977,11.0124944191573,10.810598443084977,10.893192291259766,9781600,0.0,0
2011-12-21,10.87484087143471,10.975788443060791,10.755538718497737,10.948257446289062,9022900,0.0,0
2011-12-22,10.966611401573902,11.012496980699073,10.828955539393014,10.92072582244873,8600200,0.0,0
2011-12-23,10.929903872647403,11.214393782832172,10.920726581145868,11.196039199829102,5621400,0.0,0
2011-12-27,11.1868603275293,11.1868603275293,11.03085077002212,11.168506622314453,5480200,0.0,0
2011-12-28,11.177683364105011,11.241922641997034,11.113443211018469,11.131797790527344,5061900,0.0,0
2011-12-29,11.140976221613078,11.333694950226633,11.104267934029288,11.287809371948242,4062200,0.0,0
2011-12-30,11.260278132073845,11.370402992448836,11.241923551080717,11.30616283416748,3054100,0.0,0
2012-01-03,11.434643527700883,11.4621745270108,11.186861908327566,11.196039199829102,10330200,0.0,0
2012-01-04,11.20521548468965,11.260278353557498,11.076736040794408,11.113444328308105,8551600,0.0,0
2012-01-05,11.122621618985182,11.20521548468965,10.957433887576245,11.113444328308105,8809800,0.0,0
2012-01-06,11.09509121125519,11.296987240897725,10.994142758836595,11.232747077941895,9625000,0.0,0
2012-01-09,11.223570199139019,11.232747490640554,11.04002874508176,11.196039199829102,5827500,0.0,0
2012-01-10,11.269456078614429,11.517237704521458,11.205216786799145,11.425466537475586,6011300,0.0,0
2012-01-11,11.434643136565482,11.654892873900291,11.41628855419025,11.572299003601074,9253000,0.0,0
2012-01-12,11.581475912460167,11.627361491688806,11.480528338312865,11.526413917541504,5077000,0.0,0
2012-01-13,11.471351397047194,11.498882395345603,11.168507790180719,11.232747077941895,10131400,0.0,0
2012-01-17,11.35204891797348,11.361226208879526,10.975788742771904,11.00331974029541,15108700,0.0,0
2012-01-18,11.030852246520348,11.26027928117981,10.893195500607863,11.205216407775879,8262000,0.0,0
2012-01-19,11.21439239129155,11.425464818467754,11.186860520203243,11.324517250061035,6772800,0.0,0
2012-01-20,11.30616294230796,11.324517523476645,11.067559513477265,11.21439266204834,14941400,0.0,0
2012-01-23,11.24192128402018,11.287806852055063,11.0492025984292,11.076733589172363,7630600,0.0,0
2012-01-24,11.08591351544037,11.352048823129788,11.067559808976249,11.269454956054688,10181500,0.0,0
2012-01-25,11.196039865875676,11.232748158870884,10.920727230814236,10.966612815856934,10855700,0.0,0
2012-01-26,11.07673769484256,11.131800571932745,10.893196229866515,10.966612815856934,7560400,0.0,0
2012-01-27,11.030852819718655,11.196039698124721,10.994143652078723,11.150154113769531,5363900,0.0,0
2012-01-30,11.049204475236968,11.22356861315356,10.948256908568895,11.168506622314453,9336000,0.0,0
2012-01-31,11.186860520203243,11.333694540423805,11.177684105035055,11.324517250061035,7502400,0.0,0
2012-02-01,11.278632526194421,11.388757393290208,11.131799370066709,11.159330368041992,8991000,0.0,0
2012-02-02,11.223569488147135,11.342871644525461,11.003319757230827,11.177684783935547,11529000,0.0,0
2012-02-03,11.26027854041994,11.452996396669008,11.241923958761197,11.269454956054688,9518500,0.0,0
2012-02-06,11.27863183787238,11.379579407750807,11.16850697749739,11.30616283416748,7099900,0.0,0
2012-02-07,11.342870850348373,11.471350288651314,11.287808859071806,11.416287422180176,5737600,0.0,0
2012-02-08,11.452996548134175,11.563122289153796,11.416288259525846,11.517236709594727,7435400,0.0,0
2012-02-09,11.755839861055872,11.765016275904868,11.361225141128884,11.618183135986328,14879300,0.0,0
2012-02-10,11.590651651762432,11.682421922740254,11.269453515353772,11.315339088439941,23187400,0.0,0
2012-02-13,11.370404700228095,11.37958111690832,11.131800362647779,11.241925239562988,13062500,0.0,0
2012-02-14,11.241923818689388,11.46217354468231,11.223569237259337,11.452996253967285,10611400,0.0,0
2012-02-15,11.489706243859656,11.489706243859656,11.324518499877398,11.3795804977417,12346900,0.0,0
2012-02-16,11.443819508696064,11.517236081911557,11.315340067971656,11.489705085754395,8758700,0.0,0
2012-02-17,11.47135050737347,11.517236084441882,11.20521521061019,11.2235689163208,7397200,0.0,0
2012-02-21,11.232745537216616,11.251100117027743,10.929901971889295,11.030850410461426,11798300,0.0,0
2012-02-22,11.030851497942404,11.140976362082267,11.012496916321782,11.104268074035645,6634000,0.0,0
2012-02-23,11.076735470656521,11.196037617734007,11.067559055646381,11.168506622314453,6702600,0.0,0
2012-02-24,11.214390768867938,11.27863004172445,10.98496379415817,11.12261962890625,10545900,0.0,0
2012-02-27,11.095090763915115,11.095090763915115,10.91154932400145,10.929903030395508,12587100,0.0,0
2012-02-28,10.957434452509393,11.104268485329118,10.89319516484709,11.067560195922852,13595400,0.0,0
2012-02-29,11.04002940184735,11.14097786398023,10.91155081396149,10.966612815856934,17231100,0.0,0
2012-03-01,11.012496399226348,11.012496399226348,10.590350668914889,10.718830108642578,26602900,0.0,0
2012-03-02,10.718830191145827,10.764714893006781,10.62705903703474,10.7096529006958,12544800,0.0,0
2012-03-05,10.74636173248291,10.84730930697068,10.645414157995141,10.74636173248291,12564100,0.0,0
2012-03-06,10.663766677775328,10.847308099686485,10.663766677775328,10.764714241027832,13670200,0.0,0
2012-03-07,10.792247361692322,10.902372227604124,10.737184491139102,10.82895565032959,8818000,0.0,0
2012-03-08,10.893195653579676,11.0583834009165,10.828956363035221,11.021675109863281,12047100,0.0,0
2012-03-09,10.9574340275839,11.159330049086243,10.792247169258914,10.929903030395508,17707600,0.0,0
2012-03-12,10.893195365390891,11.085914107120413,10.893195365390891,10.95743465423584,12017200,0.0,0
2012-03-13,11.003318540744734,11.095089689411301,10.929901971889295,11.030850410461426,10427100,0.0,0
2012-03-14,11.012495531343554,11.31533908843994,11.003318241687417,11.315339088439941,20617200,0.0,0
