Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-12-11,107.45999908447266,107.90850067138672,104.58000183105469,105.41999816894531,3398111,0,0
2018-12-12,107.83000183105469,108.12999725341797,103.4800033569336,104.19000244140625,3947367,0,0
2018-12-13,105.08000183105469,106.58999633789062,102.91000366210938,105.9000015258789,2291278,0,0
2018-12-14,103.87000274658203,105.89900207519531,102.23999786376953,103.45999908447266,1762608,0,0
2018-12-17,102.5,105.87000274658203,100.43930053710938,102.19000244140625,1840527,0,0
2018-12-18,103.38999938964844,104.76000213623047,102.51000213623047,103.43000030517578,1367406,0,0
2018-12-19,102.87999725341797,107.18000030517578,102.12000274658203,103.05000305175781,1906296,0,0
2018-12-20,101.81999969482422,104.86000061035156,100.56999969482422,102.0999984741211,2230601,0,0
2018-12-21,102.4800033569336,104.72000122070312,99.91000366210938,101.37000274658203,3389688,0,0
2018-12-24,99.76000213623047,101.9000015258789,98.5,98.76000213623047,1305899,0,0
2018-12-26,99.9000015258789,104.70989990234375,99.63999938964844,104.62999725341797,2041238,0,0
2018-12-27,101.9800033569336,106.16000366210938,101.16519927978516,106.1500015258789,2067801,0,0
2018-12-28,107.18000030517578,107.3499984741211,103.51000213623047,104.56999969482422,1897800,0,0
2018-12-31,105.05999755859375,105.75,101.95999908447266,102.94000244140625,2169912,0,0
2019-01-02,100.23999786376953,104.5199966430664,99.04000091552734,104.01000213623047,1947440,0,0
2019-01-03,102.4000015258789,103.0,99.11000061035156,99.1500015258789,2301077,0,0
2019-01-04,101.12999725341797,103.76000213623047,99.66010284423828,101.69999694824219,3610836,0,0
2019-01-07,101.5,104.94000244140625,99.29000091552734,104.41000366210938,2501858,0,0
2019-01-08,106.20999908447266,109.44999694824219,105.25,107.91999816894531,2402187,0,0
2019-01-09,108.69999694824219,109.58000183105469,107.19000244140625,107.45999908447266,1765795,0,0
2019-01-10,106.62999725341797,110.43000030517578,106.19999694824219,110.0,1637222,0,0
2019-01-11,109.52999877929688,111.68499755859375,107.80000305175781,109.02999877929688,1840288,0,0
2019-01-14,108.29000091552734,108.5,104.37000274658203,104.9800033569336,4607675,0,0
2019-01-15,105.19999694824219,106.99500274658203,102.52999877929688,106.48999786376953,4232035,0,0
2019-01-16,106.80999755859375,107.5,104.58000183105469,105.93000030517578,2151132,0,0
2019-01-17,105.13999938964844,106.16000366210938,104.41999816894531,105.37000274658203,1602936,0,0
2019-01-18,106.6500015258789,108.66220092773438,106.31999969482422,108.26000213623047,2566560,0,0
2019-01-22,107.69000244140625,108.21499633789062,106.72000122070312,107.33000183105469,1534344,0,0
2019-01-23,107.86000061035156,108.12000274658203,99.72000122070312,99.80999755859375,3736190,0,0
2019-01-24,100.43000030517578,102.16000366210938,99.8499984741211,101.48999786376953,1874635,0,0
2019-01-25,102.5,104.5,101.0199966430664,103.69999694824219,1816106,0,0
2019-01-28,100.75,102.94000244140625,100.1500015258789,102.38999938964844,1599791,0,0
2019-01-29,102.51000213623047,102.63999938964844,98.5,100.80999755859375,1569673,0,0
2019-01-30,102.80999755859375,102.9800033569336,100.94499969482422,102.5999984741211,1369183,0,0
2019-01-31,102.91000366210938,106.37000274658203,102.77999877929688,105.55000305175781,1684395,0,0
2019-02-01,105.4000015258789,106.0,103.52999877929688,104.94999694824219,1545297,0,0
2019-02-04,105.91000366210938,107.41329956054688,105.45999908447266,106.30000305175781,1675035,0,0
2019-02-05,106.69000244140625,109.0,106.6500015258789,107.29000091552734,3601626,0,0
2019-02-06,96.75499725341797,99.81999969482422,91.48500061035156,92.52999877929688,18945013,0,0
2019-02-07,92.55999755859375,98.56999969482422,92.0,96.38999938964844,7948945,0,0
2019-02-08,95.4000015258789,97.23999786376953,94.37999725341797,97.13999938964844,4714368,0,0
2019-02-11,97.62999725341797,97.83000183105469,92.83999633789062,93.44000244140625,4459018,0,0
2019-02-12,90.8499984741211,90.97000122070312,86.9000015258789,89.25,10361798,0,0
2019-02-13,90.05000305175781,92.41000366210938,88.88999938964844,92.13999938964844,5514597,0,0
2019-02-14,91.62000274658203,94.29000091552734,90.6500015258789,93.27999877929688,3286607,0,0
2019-02-15,94.02999877929688,94.06999969482422,92.28060150146484,93.30000305175781,2401647,0,0
2019-02-19,93.08000183105469,93.75,91.83999633789062,93.2699966430664,1857112,0,0
2019-02-20,93.4800033569336,93.4800033569336,86.91000366210938,88.66999816894531,6564246,0,0
2019-02-21,88.76000213623047,89.01000213623047,87.01000213623047,87.58999633789062,2758824,0,0
2019-02-22,88.0,88.27999877929688,85.95999908447266,87.06999969482422,2437149,0,0
2019-02-25,87.5199966430664,87.7699966430664,85.56999969482422,87.29000091552734,2700657,0,0
2019-02-26,87.30000305175781,88.91010284423828,86.44000244140625,87.33999633789062,2040428,0,0
2019-02-27,87.12000274658203,88.5,84.41000366210938,84.62999725341797,3680831,0,0
2019-02-28,84.70999908447266,87.91999816894531,84.55999755859375,87.26000213623047,3722012,0,0
2019-03-01,87.70999908447266,88.91000366210938,86.93000030517578,88.31999969482422,2028533,0,0
2019-03-04,88.80000305175781,89.80000305175781,86.31999969482422,87.44000244140625,2110383,0,0
2019-03-05,87.72000122070312,87.72000122070312,86.22000122070312,87.37000274658203,1371633,0,0
2019-03-06,87.33000183105469,88.5199966430664,86.95999908447266,87.19999694824219,1342889,0,0
2019-03-07,86.94999694824219,88.55999755859375,86.16999816894531,88.41000366210938,1700397,0,0
