Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-12-12,21.683075720417115,21.782448583561244,21.20608825178096,21.543954849243164,3436987,0.0,0
2011-12-13,21.6433301192904,21.856981135426995,20.619792737226252,20.729103088378906,6699385,0.0,0
2011-12-14,20.629730668635773,20.748976603992876,20.132868182094587,20.212366104125977,6654889,0.0,0
2011-12-15,20.480670712250838,20.937783254609982,20.480670712250838,20.788724899291992,6386107,0.0,0
2011-12-16,20.997407169352428,21.384961185200574,19.993746646877245,20.098087310791016,11655957,0.0,0
2011-12-19,20.242177529712592,20.421046423859288,19.64594219641731,19.720470428466797,5485118,0.0,0
2011-12-20,19.944059311723684,20.500544749347718,19.834748961422925,20.440921783447266,3389884,0.0,0
2011-12-21,20.629731449127817,20.868225224245013,20.043433541197196,20.172616958618164,3922009,0.0,0
2011-12-22,20.17261695861816,20.36142524135346,19.884437691119068,20.172616958618164,3468649,0.0,0
2011-12-23,20.271987695343604,20.589979361877646,20.043431421944742,20.580041885375977,2235414,0.0,0
2011-12-27,20.679414737578433,21.116654226384036,20.53035638093875,20.87816047668457,5774208,0.0,0
2011-12-28,20.898034887577825,21.13652863109078,20.361422543138836,20.411109924316406,3363155,0.0,0
2011-12-29,20.460796896665986,20.778788577786518,20.2421780897406,20.729103088378906,2296642,0.0,0
2011-12-30,20.71916487150412,20.828473323373256,20.450858689372875,20.470733642578125,2027126,0.0,0
2012-01-03,20.917908646187538,21.315400127419483,20.888098111861037,21.166339874267578,4859443,0.0,0
2012-01-04,20.987471285575392,21.05703172718263,20.132867242103874,20.16267967224121,7479339,0.0,0
2012-01-05,20.271991131596987,20.67941826032814,20.033497341269985,20.40117645263672,5057777,0.0,0
2012-01-06,20.341547040408305,20.4607948566289,19.516755488970034,19.546567916870117,7231292,0.0,0
2012-01-09,19.785062639131016,19.84468560252038,18.960271046622154,19.298137664794922,11974502,0.0,0
2012-01-10,19.447198223644474,19.636006507039287,19.25838994024966,19.33292007446289,6737771,0.0,0
2012-01-11,19.178890599836034,19.39751129986142,19.069582145203245,19.25838851928711,6786338,0.0,0
